"filename", "language", "JavaScript", "Properties", "CSS", "XML", "Markdown", "TypeScript", "JSON", "HTML", "comment", "blank", "total"
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\api\services\uploadService.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\api\services\userService.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\api\services\voucherService.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\assets.js", "JavaScript", 246, 0, 0, 0, 0, 0, 0, 0, 1, 5, 252
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\react.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\BaseballCap.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Bell.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Block.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\BookOpen.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Calendar.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CalendarBlack.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CalendarX.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Calendarblue.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Camera-white.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Camera.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Chat.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CheckBlack.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CheckCircle.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CheckCircleBlue.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CheckGreen.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CheckWhite.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Chevron_Left.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Clock.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Cross.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CrossRed.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\CurrencyDollar.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\DoorOpen.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Down.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\EnvelopeSimple.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Export.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\EyeSlash.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\FlagBanner.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\FunnelSimple.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Hash.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\ImagesSquare.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Info.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Info2.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\InfoLarge.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Megaphone.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Paperclip.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\PencilSimple.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Percent-blue.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Percent.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Phone.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\PieChart.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\PlayableFields.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Plus-notify.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Plus.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Repeat.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\RepeatRed.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\SealPercent.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Search.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\SignOut.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Smiley.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\TeamLevel.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\TennisBall.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\TrashSimple.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Trophy.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\User-black.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\User.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\Users.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\UsersBlack.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\XCircle.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\academy.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\access.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\ages.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\assists.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\back.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\bankAccount.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\call_in.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\cards.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\chatBlack.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\cleansheets.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\close.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\closure.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\cost.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\creditcardIcon.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\debitCard.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\dollar.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\editBlack.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\event.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\eventEnds.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\eventStarts.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\gender.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\goals.svg", "XML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\knockoutStage.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\league.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\limecircle.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\management.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\new_booking.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\option.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\other.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\paypal.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\pickup.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\profile.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\randomize.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\recurring.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\redCard.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\regEnds.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\regStarts.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\rules.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\send.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\share.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\star.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\step-circle.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\tournament.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\versus.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\yellowCard.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\assets\svgs\yellowcircle.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddBookingModal\AddBookingModal.jsx", "JavaScript", 475, 0, 0, 0, 0, 0, 0, 0, 108, 36, 619
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddEventForm\AddEventForm.jsx", "JavaScript", 677, 0, 0, 0, 0, 0, 0, 0, 1, 17, 695
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddNewFacilityModal\AddNewFacilityModal.jsx", "JavaScript", 189, 0, 0, 0, 0, 0, 0, 0, 1, 14, 204
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddTeamModal\AddTeamModal.jsx", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 2, 2, 73
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddTeamSection\AddTeamSection.jsx", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 1, 2, 37
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AddUserOrTeamModal\AddUserOrTeamModal.jsx", "JavaScript", 187, 0, 0, 0, 0, 0, 0, 0, 0, 15, 202
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AppModal\AppModal.jsx", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 2, 5, 33
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\AttachmentPreview\AttachmentPreview.jsx", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\BookingCard\BookingCard.jsx", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 7, 95
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\BookingDetails\BookingDetails.jsx", "JavaScript", 31, 0, 0, 0, 0, 0, 0, 0, 2, 7, 40
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\BookingFlow\BookingFlow.jsx", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\BookingList\BookingList.jsx", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\DatePickerModal\DatePickerModal.jsx", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 3, 54
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\DateRangeModal\DateRangeModal.jsx", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\DownloadModal\DownloadModal.jsx", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\EventCard\EventCard.jsx", "JavaScript", 217, 0, 0, 0, 0, 0, 0, 0, 2, 5, 224
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\EventDataRow\EventDataRow.jsx", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 0, 2, 5, 77
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\EventHeader\EventHeader.jsx", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 2, 2, 21
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\FieldFilterModal\FieldFilterModal.jsx", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\FilterBar\FilterBar.jsx", "JavaScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\HorizontalDaysList\HorizontalDaysList.jsx", "JavaScript", 191, 0, 0, 0, 0, 0, 0, 0, 5, 27, 223
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\InputField\InputField.jsx", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 1, 3, 45
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\LeagueRuleModal\LeagueRuleModal.jsx", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 2, 5, 85
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\LeagueWaiverModal\LeagueWaiverModal.jsx", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 1, 5, 86
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\Loader\Loader.jsx", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\MonthSelector\MonthSelector.jsx", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 3, 8, 54
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\NumOfTeamModal\NumOfTeamModal.jsx", "JavaScript", 118, 0, 0, 0, 0, 0, 0, 0, 2, 4, 124
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\PlayerDetailsModal\PlayerDetailsModal.jsx", "JavaScript", 181, 0, 0, 0, 0, 0, 0, 0, 1, 12, 194
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\PlyrsAndFreeAgentsModal\PlyrsAndFreeAgentsModal.jsx", "JavaScript", 83, 0, 0, 0, 0, 0, 0, 0, 1, 4, 88
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\PopupMenu\PopupMenu.jsx", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 8, 76
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\SelectDate\SelectDate.jsx", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 3, 3, 44
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\Selectable\Selectable.jsx", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 1, 3, 44
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\TabSelector\TabSelector.jsx", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 1, 5, 42
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\TeamSelectionCard\TeamSelectionCard.jsx", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 0, 1, 5, 66
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\TimePickerModal\TimePickerModal.jsx", "JavaScript", 87, 0, 0, 0, 0, 0, 0, 0, 1, 9, 97
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\Toast\Toast.jsx", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\components\index.jsx", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\eventLeagueDetails.jsx", "JavaScript", 259, 0, 0, 0, 0, 0, 0, 0, 0, 10, 269
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\index.jsx", "JavaScript", 209, 0, 0, 0, 0, 0, 0, 0, 11, 26, 246
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\leagueIndex.js", "JavaScript", 340, 0, 0, 0, 0, 0, 0, 0, 0, 5, 345
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\notification-index.jsx", "JavaScript", 139, 0, 0, 0, 0, 0, 0, 0, 0, 9, 148
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\profile-index.jsx", "JavaScript", 99, 0, 0, 0, 0, 0, 0, 0, 0, 2, 101
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\constants\reportsIndex.jsx", "JavaScript", 585, 0, 0, 0, 0, 0, 0, 0, 2, 14, 601
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\context\index.jsx", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 2, 8, 48
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\index.css", "CSS", 0, 0, 170, 0, 0, 0, 0, 0, 15, 30, 215
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\main.jsx", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\iboab\OneDrive\Documents\GitHub\QickWebApp\src\navigation\AppNavigation.jsx", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 1, 8, 85
